country,party_family,id,created_at,updated_at,name_short,name_english,name,name_ascii,name_nonlatin,wikipedia,foundation_date,dissolution_date,data_source,description,comment,data_json,country_id,family_id
NOR,con,780,2024-08-15 07:29:43.016000,2024-08-15 07:29:43.017000,Kp,Coastal Party,Kystpartiet,Kystpartiet,,http://en.wikipedia.org/wiki/Coastal_Party,1999-02-01,,,New party formed on 1 February 1999.,,{},9,26
NOR,chr,1538,2024-08-15 07:29:44.281000,2024-08-15 07:29:44.283000,KrF,Christian Democratic Party,Kristelig Folkeparti,Kristelig Folkeparti,,http://en.wikipedia.org/wiki/Kristelig_Folkeparti,1933-09-04,,,New party formed on 4 September 1933. ,,{},9,3
NOR,eco,2254,2024-08-15 07:29:45.516000,2024-08-15 07:29:45.517000,MDG,Green Party,Miljøpartiet De Grønne,Miljopartiet De Gronne,,http://en.wikipedia.org/wiki/Green_Party_(Norway),1988-10-29,,,New party formed on 29 October 1988.,,{},9,19
NOR,lib,2473,2024-08-15 07:29:46.123000,2024-08-15 07:29:46.124000,MV,Moderate Liberal Party,Moderate Venstre,Moderate Venstre,,http://en.wikipedia.org/wiki/Moderate_Liberal_Party,,,,,,{},9,6
NOR,com,27,2024-08-15 07:29:41.620000,2024-08-15 07:29:41.622000,NKP,Communist Party of Norway,Norges Kommunistiske Parti,Norges Kommunistiske Parti,,http://en.wikipedia.org/wiki/Communist_Party_of_Norway,1923-11-04,,,,,{},9,14
NOR,right,2414,2024-08-15 07:29:45.969000,2024-08-15 07:29:45.970000,NS,National Gathering,Nasjonal Samling,Nasjonal Samling,,https://en.wikipedia.org/wiki/Nasjonal_Samling,1933-05-13,1945-05-08,,New party formed on 13 May 1933. ,,{},9,40
NOR,soc,2474,2024-08-15 07:29:46.126000,2024-08-15 07:29:46.127000,NSA,Social Democratic Labour Party of Norway,Norges Socialdemokratiske Arbeiderparti,Norges Socialdemokratiske Arbeiderparti,,http://en.wikipedia.org/wiki/Social_Democratic_Labour_Party_of_Norway,,,,,,{},9,11
NOR,spec,733,2024-08-15 07:29:42.944000,2024-08-15 07:29:42.946000,P,Pensioners Party,Pensjonistpartiet,Pensjonistpartiet,,http://en.wikipedia.org/wiki/Pensioners_Party_(Norway),1985-07-01,,,New party formed in 1985.,,{},9,16
NOR,com,1638,2024-08-15 07:29:44.461000,2024-08-15 07:29:44.463000,RV,Red Electoral Alliance,Rød Valgallianse,Rod Valgallianse,,http://en.wikipedia.org/wiki/Red_Electoral_Alliance,1973-07-01,,,New party formed in 1973.,,{},9,14
NOR,com,1773,2024-08-15 07:29:44.633000,2024-08-15 07:29:44.635000,SF,Socialist People's Party,Sosialistisk Folkeparti,Sosialistisk Folkeparti,,http://en.wikipedia.org/wiki/Socialist_People%27s_Party_%28Norway%29,1961-04-01,,snl,Party formed in April 1961 as split from Labour Party (DNA) in opposition to the party's pro-NATO position.,,{},9,14
NOR,com,81,2024-08-15 07:29:41.727000,2024-08-15 07:29:41.729000,SV,Socialist Left Party,Sosialistisk Venstreparti,Sosialistisk Venstreparti,,http://en.wikipedia.org/wiki/Sosialistisk_Venstreparti,1975-03-16,,,"Party formed on 16 March 1975 as a merger of the Communist Party of Norway (NKP), Socialist People's Party (SF) and independent socialists. ",,{},9,14
NOR,chr,2420,2024-08-15 07:29:45.982000,2024-08-15 07:29:45.983000,Soc,Society Party,Samfundspartiet,Samfundspartiet,,"https://en.wikipedia.org/wiki/Society_Party_%28Norway,_1930s%29",1932-07-01,,,New party formed in 1932. ,,{},9,3
NOR,agr,702,2024-08-15 07:29:42.907000,2024-08-15 07:29:42.908000,Sp,Centre Party,Senterpartiet,Senterpartiet,,http://en.wikipedia.org/wiki/Centre_Party_%28Norway%29,1920-05-19,,,New party formed on 19 May 1920. ,,{},9,2
NOR,lib,647,2024-08-15 07:29:42.809000,2024-08-15 07:29:42.811000,V,Liberal Party of Norway,Venstre,Venstre,,https://en.wikipedia.org/wiki/Liberal_Party_(Norway),1884-01-28,,,New party formed on 28 January 1884.,,{},9,6
NOR,none,2578,2024-08-15 07:29:46.280000,2024-08-15 07:29:46.281000,etc,others,others,others,,,,,,,,{},9,12
NOR,none,2100,2024-08-15 07:29:45.111000,2024-08-15 07:29:45.113000,no-seat,no seat,no seat,no seat,,,,,,Largest party that won no seats in an election and less than one percent vote share.,Only coded if there are no other observations for the party. Party name included in 'description' of election result.,{},9,12
NOR,none,793,2024-08-15 07:29:43.038000,2024-08-15 07:29:43.039000,none,no party affiliation,no party affiliation,no party affiliation,,,,,,,,{},9,12
NOR,none,474,2024-08-15 07:29:42.520000,2024-08-15 07:29:42.522000,one-seat,one seat,one seat,one seat,,,,,,Parties that won one seat in a single election and less than one percent vote share.,,{},9,12
NZL,soc,1444,2024-08-15 07:29:44.142000,2024-08-15 07:29:44.143000,A,Alliance,Alliance,Alliance,,http://en.wikipedia.org/wiki/Alliance_%28New_Zealand_political_party%29,1991-12-01,,,,,{},11,11
NZL,lib,617,2024-08-15 07:29:42.754000,2024-08-15 07:29:42.756000,ACT,ACT New Zealand,ACT New Zealand,ACT New Zealand,,http://en.wikipedia.org/wiki/ACT_New_Zealand,1994-07-01,,,New party formed in 1994.,,{},11,6
NZL,spec,2073,2024-08-15 07:29:45.043000,2024-08-15 07:29:45.044000,ALCP,Aotearoa Legalise Cannabis Party,Aotearoa Legalise Cannabis Party,Aotearoa Legalise Cannabis Party,,http://en.wikipedia.org/wiki/Aotearoa_Legalise_Cannabis_Party,1996-07-01,,,New party formed in 1996.,,{},11,16
NZL,chr,774,2024-08-15 07:29:43.013000,2024-08-15 07:29:43.014000,CD/FNZ,Christian Democrat Party / Future New Zealand,Christian Democrat Party / Future New Zealand,Christian Democrat Party / Future New Zealand,,http://en.wikipedia.org/wiki/Christian_Democrat_Party_(New_Zealand),1995-05-09,,,,,{},11,3
NZL,chr,2072,2024-08-15 07:29:45.039000,2024-08-15 07:29:45.041000,CH,Christian Heritage Party of New Zealand,Christian Heritage Party of New Zealand,Christian Heritage Party of New Zealand,,http://en.wikipedia.org/wiki/Christian_Heritage_Party_of_New_Zealand,1990-07-01,2006-10-03,,New party formed in 1990.,,{},11,3
NZL,con,1973,2024-08-15 07:29:44.886000,2024-08-15 07:29:44.887000,CP,Conservative Party of New Zealand,Conservative Party of New Zealand,Conservative Party of New Zealand,,http://en.wikipedia.org/wiki/Conservative_Party_of_New_Zealand,2011-08-03,,"ec-nz, nzhe",New party announced by Colin Craig on 3 August 2011 (The New Zealand Herald) and registered on 6 October (Electoral Commission).,,{},11,26
NZL,com,2076,2024-08-15 07:29:45.053000,2024-08-15 07:29:45.054000,CPNZ,Communist Party of New Zealand,Communist Party of New Zealand,Communist Party of New Zealand,,http://en.wikipedia.org/wiki/Communist_Party_of_New_Zealand,1921-07-01,1994-07-01,,New party formed in 1921. ,,"{""include"": ""first loser twice""}",11,14
NZL,agr,2467,2024-08-15 07:29:46.104000,2024-08-15 07:29:46.106000,CouPa,Country Party,Country Party,Country Party,,http://en.wikipedia.org/wiki/Country_Party_%28New_Zealand%29,1922-07-01,,,New party formed in 1922. ,,{},11,2
NZL,com,1968,2024-08-15 07:29:44.873000,2024-08-15 07:29:44.875000,DLP,Democratic Labour Party,Democratic Labour Party,Democratic Labour Party,,http://en.wikipedia.org/wiki/Democratic_Labour_Party_%28New_Zealand%29,1940-03-25,,nyt,"John A. Lee, an undersecretary, was expelled from the Labour party on 25 March 1940 (NYT) and formed Democratic Labour party (Aimer 1985, 850).",,{},11,14
NZL,lib,2468,2024-08-15 07:29:46.107000,2024-08-15 07:29:46.109000,DP,Democrat Party,Democrat Party,Democrat Party,,http://en.wikipedia.org/wiki/New_Zealand_Democrat_Party,,,,Party formed in 1934. ,,{},11,6
NZL,eco,1171,2024-08-15 07:29:43.684000,2024-08-15 07:29:43.686000,Greens,Green Party,Green Party,Green Party,,http://en.wikipedia.org/wiki/Green_Party_of_Aotearoa_New_Zealand,1990-05-18,,,,,{},11,19
NZL,soc,878,2024-08-15 07:29:43.156000,2024-08-15 07:29:43.157000,LP,Labour Party,Labour Party,Labour Party,,http://en.wikipedia.org/wiki/New_Zealand_Labour_Party,,,,,,{},11,11
NZL,spec,114,2024-08-15 07:29:41.791000,2024-08-15 07:29:41.793000,MP,Maori Party,Māori Party,Maori Party,,http://en.wikipedia.org/wiki/M%C4%81ori_Party,2004-07-07,,,Party formed on 7 July 2004.,,{},11,16
NZL,spec,1972,2024-08-15 07:29:44.883000,2024-08-15 07:29:44.884000,Mana,Mana Party,Mana Party,Mana Party,,http://en.wikipedia.org/wiki/Mana_Party_%28New_Zealand%29,2011-05-07,,"ec-nz, nz-parl",MP Harawira left the Māori Party on 23 February 2011 and later formed the Mana Party on 7 May (New Zealand Parliament). It was registred on 24 June (Electoral Commission).,,{},11,16
NZL,right,2806,2024-08-15 07:29:46.909000,2024-08-15 07:29:46.910000,NC,New Conservative Party,New Conservative Party,New Conservative Party,,https://en.wikipedia.org/wiki/New_Conservative_Party_(New_Zealand),2011-08-03,,,New party formed on 3 August 2011.,,{},11,40
NZL,soc,930,2024-08-15 07:29:43.251000,2024-08-15 07:29:43.253000,NLP,New Labour Party,New Labour Party,New Labour Party,,http://en.wikipedia.org/wiki/NewLabour_Party_%28New_Zealand%29,1989-05-01,2000-10-13,"nzhe, nzpa",Former Labour MP Jim Anderton formed the New Labour Party on 1 May 1989. It was a founding member of the Alliance on 1 December 1991 and formally merged on 13 October 2000.,,{},11,11
NZL,con,997,2024-08-15 07:29:43.366000,2024-08-15 07:29:43.367000,NP,National Party,National Party,National Party,,http://en.wikipedia.org/wiki/New_Zealand_National_Party,1936-05-14,,,,,{},11,26
NZL,con,891,2024-08-15 07:29:43.181000,2024-08-15 07:29:43.183000,NZFP,New Zealand First Party,New Zealand First Party,New Zealand First Party,,http://en.wikipedia.org/wiki/New_Zealand_First,,,,,,{},11,26
NZL,lib,2469,2024-08-15 07:29:46.110000,2024-08-15 07:29:46.112000,NZLP,New Zealand Liberal Party,New Zealand Liberal Party,New Zealand Liberal Party,,http://en.wikipedia.org/wiki/New_Zealand_Liberal_Party,,,,,,{},11,6
NZL,lib,2075,2024-08-15 07:29:45.049000,2024-08-15 07:29:45.051000,NZP,New Zealand Party,New Zealand Party,New Zealand Party,,http://en.wikipedia.org/wiki/New_Zealand_Party,1983-07-01,,,New party formed in 1983.,,{},11,6
NZL,spec,2074,2024-08-15 07:29:45.046000,2024-08-15 07:29:45.048000,OR,Outdoor Recreation New Zealand,Outdoor Recreation New Zealand,Outdoor Recreation New Zealand,,http://en.wikipedia.org/wiki/Outdoor_Recreation_New_Zealand,2002-03-08,,,New party formed on 8 March 2002.,,{},11,16
NZL,soc,354,2024-08-15 07:29:42.205000,2024-08-15 07:29:42.207000,PP,Progressive Party,Progressive Party,Progressive Party,,http://en.wikipedia.org/wiki/New_Zealand_Progressive_Party,2002-04-03,2012-03-09,nzpa,"Progressive Party (PP) was formed by Jim Anderton after splitting from Alliance (A) on 3 April 2002.
Party was dissolved on 9 March 2012.",,{},11,11
NZL,spec,2470,2024-08-15 07:29:46.113000,2024-08-15 07:29:46.115000,RM,Ratana Movement,Rātana Movement,Rtana Movement,,http://en.wikipedia.org/wiki/R%C4%81tana#Alliance_with_the_Labour_Party,,,,,,"{""information_needed"": ""party origin""}",11,16
NZL,con,2471,2024-08-15 07:29:46.116000,2024-08-15 07:29:46.118000,RP,Reform Party,Reform Party,Reform Party,,http://en.wikipedia.org/wiki/New_Zealand_Reform_Party,,,,,,{},11,26
NZL,spec,1636,2024-08-15 07:29:44.458000,2024-08-15 07:29:44.459000,SC|DP,Social Credit | Democratic Party,Social Credit | Democratic Party,Social Credit | Democratic Party,,http://en.wikipedia.org/wiki/Social_Credit_Party_%28New_Zealand%29,1953-01-10,,,New party formed on 10 January 1953.,,{},11,16
NZL,soc,2549,2024-08-15 07:29:46.214000,2024-08-15 07:29:46.216000,SDP,Social Democratic Party,Social Democratic Party,Social Democratic Party,,https://en.wikipedia.org/wiki/Social_Democratic_Party_%28New_Zealand%29,1913-07-01,,,Party formed on 1 July 1913.,,"{""new_party"": false}",11,11
NZL,lib,2650,2024-08-15 07:29:46.485000,2024-08-15 07:29:46.486000,TOP,The Opportunities Party,The Opportunities Party,The Opportunities Party,,https://en.wikipedia.org/wiki/The_Opportunities_Party,2016-11-04,,,New party formed on 4 November 2016.,,{},11,6
NZL,lib,1313,2024-08-15 07:29:43.930000,2024-08-15 07:29:43.931000,UFNZ,United Future New Zealand,United Future New Zealand,United Future New Zealand,,http://en.wikipedia.org/wiki/United_Future_New_Zealand,,,,,,{},11,6
NZL,con,917,2024-08-15 07:29:43.228000,2024-08-15 07:29:43.230000,UNZ,United New Zealand,United New Zealand,United New Zealand,,http://en.wikipedia.org/wiki/United_New_Zealand,1995-06-27,,,,,{},11,26
NZL,eco,1761,2024-08-15 07:29:44.620000,2024-08-15 07:29:44.622000,VP,Values Party,Values Party,Values Party,,http://en.wikipedia.org/wiki/Values_Party,1972-05-01,,,New party formed in May 1972. ,,{},11,19
NZL,none,1365,2024-08-15 07:29:44.020000,2024-08-15 07:29:44.021000,etc,others,others,others,,,,,,,,{},11,12
NZL,none,2070,2024-08-15 07:29:45.036000,2024-08-15 07:29:45.038000,no-seat,no seat,no seat,no seat,,,,,,Largest party that won no seats in an election and less than one percent vote share.,Only coded if there are no other observations for the party. Party name included in 'description' of election result.,{},11,12
NZL,none,1262,2024-08-15 07:29:43.835000,2024-08-15 07:29:43.837000,none,no party affiliation,no party affiliation,no party affiliation,,,,,,,,{},11,12
POL,chr,1355,2024-08-15 07:29:43.994000,2024-08-15 07:29:43.995000,AWS,Solidarity Electoral Action,Akcja Wyborcza Solidarność Prawicy,Akcja Wyborcza Solidarnosc Prawicy,,http://en.wikipedia.org/wiki/Solidarity_Electoral_Action,1996-07-08,2002-07-01,,,Party ceased to exist after electoral defeat in 2001.,{},74,3
POL,chr,1019,2024-08-15 07:29:43.420000,2024-08-15 07:29:43.422000,BBWR,Non-Party Block for Supporting the Reforms,Bezpartyjny Blok Wspierania Reform,Bezpartyjny Blok Wspierania Reform,,http://en.wikipedia.org/wiki/Bezpartyjny_Blok_Wspierania_Reform,1993-11-30,,,,,{},74,3
POL,chr,334,2024-08-15 07:29:42.174000,2024-08-15 07:29:42.175000,ChD,Christian Democracy,Chrześcijańska Demokracja,Chrzescijanska Demokracja,,http://pl.wikipedia.org/wiki/Chrze%C5%9Bcija%C5%84ska_Demokracja_(koalicja),,,,,,{},74,3
POL,lib,1104,2024-08-15 07:29:43.556000,2024-08-15 07:29:43.558000,D|W|U,Democratic | Freedom | Union,Demokratyczna | Wolności | Unia,Demokratyczna | Wolnosci | Unia,,http://en.wikipedia.org/wiki/Democratic_Party_%E2%80%93_demokraci.pl,,,,,,{},74,6
POL,con,1680,2024-08-15 07:29:44.520000,2024-08-15 07:29:44.522000,IdP,Initiative for Poland,Inicjatywa dla Polski,Inicjatywa dla Polski,,http://pl.wikipedia.org/wiki/Inicjatywa_dla_Polski,2003-06-14,,pkw,Party formed on 14 June 2003.,,{},74,26
POL,right,2600,2024-08-15 07:29:46.341000,2024-08-15 07:29:46.342000,K,Kukiz'15,Kukiz'15,Kukiz'15,,https://en.wikipedia.org/wiki/Kukiz'15,2015-05-01,,,New party formed in May 2015.,,{},74,40
POL,lib,1544,2024-08-15 07:29:44.297000,2024-08-15 07:29:44.299000,KLD,Liberal Democratic Congress,Kongres Liberalno-Demokratyczny,Kongres Liberalno-Demokratyczny,,http://en.wikipedia.org/wiki/Liberal_Democratic_Congress,,,,,,{},74,6
POL,con,2602,2024-08-15 07:29:46.347000,2024-08-15 07:29:46.349000,KORWIN,Coalition for the Renewal of the Republic -- Liberty and Hope,Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja KORWiN,Koalicja Odnowy Rzeczypospolitej Wolnosc i Nadzieja KORWIN,,https://en.wikipedia.org/wiki/Coalition_for_the_Renewal_of_the_Republic_-_Liberty_and_Hope,,,,,,{},74,26
POL,spec,109,2024-08-15 07:29:41.778000,2024-08-15 07:29:41.780000,KPEiR,National Party of Pensioners and Retired,Krajowa Partia Emerytów i Rencistów,Krajowa Partia Emerytow i Rencistow,,http://pl.wikipedia.org/wiki/Krajowa_Partia_Emeryt%C3%B3w_i_Rencist%C3%B3w,1994-06-05,,,New party formed on 5 June 1994. ,,{},74,16
POL,spec,1275,2024-08-15 07:29:43.862000,2024-08-15 07:29:43.864000,KPEiR-RP,National Agreement of Pensioners and Retired of the Republic Poland,Krajowe Porozumienie Emerytów i Rencistów Rzeczypospolitej Polskiej,Krajowe Porozumienie Emerytow i Rencistow Rzeczypospolitej Polskiej,,http://pl.wikipedia.org/wiki/Krajowe_Porozumienie_Emeryt%C3%B3w_i_Rencist%C3%B3w_Rzeczypospolitej_Polskiej,1997-07-13,,,New party formed on 13 July 1997.,,{},74,16
POL,right,548,2024-08-15 07:29:42.650000,2024-08-15 07:29:42.652000,KPN,Confederation for Independent Poland,Konfederacja Polski Niepodległej,Konfederacja Polski Niepodleglej,,http://en.wikipedia.org/wiki/Confederation_of_Independent_Poland,1979-07-01,,,New party formed on 1 September 1979.,,{},74,40
POL,con,1671,2024-08-15 07:29:44.510000,2024-08-15 07:29:44.512000,LP,Libertas Poland,Libertas Polska,Libertas Polska,,http://en.wikipedia.org/wiki/Libertas_Poland,2007-07-01,,,New party formed in 2007.,,{},74,26
POL,con,987,2024-08-15 07:29:43.353000,2024-08-15 07:29:43.355000,LPR,League of Polish Families,Liga Polskich Rodzin,Liga Polskich Rodzin,,http://en.wikipedia.org/wiki/League_of_Polish_Families,2001-05-30,,,New party formed on 30 May 2001. ,,{},74,26
POL,soc,2790,2024-08-15 07:29:46.862000,2024-08-15 07:29:46.864000,LR,Left Together,Lewica Razem,Lewica Razem,,https://en.wikipedia.org/wiki/Lewica_Razem,2015-05-16,,,New party formed on 16 May 2015.,,{},74,11
POL,soc,180,2024-08-15 07:29:41.892000,2024-08-15 07:29:41.894000,LiD,Left and Democrats,Lewica i Demokraci,Lewica i Demokraci,,http://en.wikipedia.org/wiki/Left_and_Democrats,,,,,,{},74,11
POL,spec,900,2024-08-15 07:29:43.200000,2024-08-15 07:29:43.201000,MN,German minority,Mniejszość niemiecka w Polsce,Mniejszosc niemiecka,,https://en.wikipedia.org/wiki/German_Minority_Electoral_Committee,1990-07-01,,,New party formed in 1990.,,{},74,16
POL,lib,2601,2024-08-15 07:29:46.344000,2024-08-15 07:29:46.346000,N,Modern,Nowoczesna,Nowoczesna,,https://en.wikipedia.org/wiki/Modern_%28political_party%29,2015-05-31,,,New party formed on 31 May 2015.,,{},74,6
POL,chr,1712,2024-08-15 07:29:44.536000,2024-08-15 07:29:44.538000,NCD-BdP,National Christian Democratic -- Block for Poland,Narodowo Chrześcijańsko Demokratyczny – Blok dla Polski,Narodowo Chrzescijansko Demokratyczny -- Blok dla Polski,,http://pl.wikipedia.org/wiki/Blok_dla_Polski,1997-04-23,,pkw,New party formed on 23 April 1997.,,{},74,3
POL,chr,1678,2024-08-15 07:29:44.514000,2024-08-15 07:29:44.515000,NKWW,National Voters Committee,Narodowy Komitet Wyborczy Wyborców,Narodowy Komitet Wyborczy Wyborcow,,http://pl.wikipedia.org/wiki/Narodowy_Komitet_Wyborczy_Wyborc%C3%B3w,2004-02-08,,pkw,New party formed on 8 Februar 2004.,,{},74,3
POL,chr,369,2024-08-15 07:29:42.240000,2024-08-15 07:29:42.242000,PC,Centre Agreement,Porozumienie Centrum,Porozumienie Centrum,,http://en.wikipedia.org/wiki/Centre_Agreement,1990-05-12,,,,,{},74,3
POL,chr,696,2024-08-15 07:29:42.901000,2024-08-15 07:29:42.902000,PCD,Party of Christian Democrats,Partia Chrześcijańskich Demokratów,Partia Chrzescijanskich Demokratow,,http://pl.wikipedia.org/wiki/Partia_Chrze%C5%9Bcija%C5%84skich_Demokrat%C3%B3w,,,,,,{},74,3
POL,agr,619,2024-08-15 07:29:42.760000,2024-08-15 07:29:42.762000,PL,Peasants Agreement,Porozumenie Ludowe,Porozumenie Ludowe,,https://en.wikipedia.org/wiki/Peasants%27_Agreement,1991-10-01,,,Party formed in October 1991.,,{},74,2
POL,con,512,2024-08-15 07:29:42.576000,2024-08-15 07:29:42.578000,PO,Civic Platform,Platforma Obywatelska,Platforma Obywatelska,,http://en.wikipedia.org/wiki/Platforma_Obywatelska,2001-01-24,,,,,{},74,26
POL,lib,1691,2024-08-15 07:29:44.524000,2024-08-15 07:29:44.525000,PPG,Polish Economic Program [Large Beer],Polski Program Gospodarczy [Duże Piwo],Polski Program Gospodarczy [Duze Piwo],,http://en.wikipedia.org/wiki/Polish_Beer-Lovers%27_Party,1990-12-28,,,New party formed in 1990.,,{},74,6
POL,con,2331,2024-08-15 07:29:45.734000,2024-08-15 07:29:45.736000,PR|A,Poland Together | Agreement,Polska Razem | Porozumienie,Polska Razem | Porozumienie,,http://en.wikipedia.org/wiki/Poland_Together,2013-12-07,,pnbbae,,,{},74,26
POL,agr,664,2024-08-15 07:29:42.850000,2024-08-15 07:29:42.852000,PSL,Polish People's Party,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,,http://en.wikipedia.org/wiki/Polish_People%27s_Party,1990-05-05,,,New party formed on 5 May 1990.,,{},74,2
POL,eco,2778,2024-08-15 07:29:46.826000,2024-08-15 07:29:46.828000,PZ,The Greens,Partia Zieloni,Partia Zieloni,,https://en.wikipedia.org/wiki/The_Greens_(Poland),2003-09-06,,,New party formed on 6 September 2003.,,{},74,19
POL,com,1077,2024-08-15 07:29:43.519000,2024-08-15 07:29:43.520000,PZPR,Polish United Workers' Party,Polska Zjednoczone Partia Robotnicza,Polska Zjednoczone Partia Robotnicza,,http://en.wikipedia.org/wiki/Polska_Zjednoczona_Partia_Robotnicza,,,,,,{},74,14
POL,com,1074,2024-08-15 07:29:43.516000,2024-08-15 07:29:43.517000,PZZ,Polish Western Union,Polski Związek Zachodni,Polski Zwiazek Zachodni,,http://pl.wikipedia.org/wiki/Polski_Zwi%C4%85zek_Zachodni,,,,,,{},74,14
POL,con,528,2024-08-15 07:29:42.611000,2024-08-15 07:29:42.613000,PiS,Law and Justice,Prawo i Sprawiedliwość,Prawo i Sprawiedliwosc,,http://en.wikipedia.org/wiki/Law_and_Justice,,,,,,{},74,26
POL,con,1679,2024-08-15 07:29:44.517000,2024-08-15 07:29:44.518000,PjN,Poland is the Most Important,Polska jest Najważniejsza,Polska jest Najwazniejsza,,http://en.wikipedia.org/wiki/Poland_is_the_Most_Important,2010-11-16,,pr,,,{},74,26
POL,con,1283,2024-08-15 07:29:43.880000,2024-08-15 07:29:43.882000,PrRz,Republic Right Party,Prawica Rzeczypospolitej,Prawica Rzeczypospolitej,,http://en.wikipedia.org/wiki/Right_of_the_Republic,2007-04-19,,,,,{},74,26
POL,spec,1208,2024-08-15 07:29:43.747000,2024-08-15 07:29:43.749000,RAS,Movement for Silesian Autonomy,Ruch Autonomii Śląska,Ruch Autonomii Slaska,,http://en.wikipedia.org/wiki/Silesian_Autonomy_Movement,1990-01-01,,,New party formed in January 1990. ,,{},74,16
POL,right,322,2024-08-15 07:29:42.155000,2024-08-15 07:29:42.156000,RKN,Catholic-National Movement,Ruch Katolicko-Narodowy,Ruch Katolicko-Narodowy,,http://en.wikipedia.org/wiki/Ruch_Katolicko-Narodowy,1997-12-14,,,,,{},74,40
POL,right,2398,2024-08-15 07:29:45.922000,2024-08-15 07:29:45.923000,RN,National Movement ,Ruch Narodowy,Ruch Narodowy,,http://en.wikipedia.org/wiki/National_Movement_%28Poland%29,2012-11-11,,,New party formed on 11 November 2012. ,,{},74,40
POL,con,148,2024-08-15 07:29:41.852000,2024-08-15 07:29:41.853000,ROP,Movement for the Reconstruction of Poland,Ruch Odbudowy Polski,Ruch Odbudowy Polski,,http://en.wikipedia.org/wiki/Ruch_Odbudowy_Polski,1995-11-18,2012-06-23,,,,{},74,26
POL,lib,1945,2024-08-15 07:29:44.848000,2024-08-15 07:29:44.850000,RP,Your (Palikot's) Movement,Twój Ruch (Palikota),Twoj Ruch (Palikota),,http://en.wikipedia.org/wiki/Palikot%27s_Movement,2011-06-01,,pr,Founded by former Citizen's Platform (PO) MP Janusz Palikot and officially registered on 1 June 2011.,,{},74,6
POL,soc,2625,2024-08-15 07:29:46.407000,2024-08-15 07:29:46.409000,Razem,Together Party,Partia Razem,Partia Razem,,https://en.wikipedia.org/wiki/Razem,2015-05-16,,,New party formed on 16 May 2015.,,{},74,11
POL,chr,1710,2024-08-15 07:29:44.533000,2024-08-15 07:29:44.535000,RdR,Movement for the Republic,Ruch dla Rzeczypospolitej,Ruch dla Rzeczypospolitej,,http://pl.wikipedia.org/wiki/Ruch_dla_Rzeczypospolitej,1992-07-01,,,,,{},74,3
POL,soc,108,2024-08-15 07:29:41.772000,2024-08-15 07:29:41.775000,S,Solidarnosc,Solidarność,Solidarnosc,,http://en.wikipedia.org/wiki/Solidarity_(Polish_trade_union),1980-09-01,,,,,{},74,11
POL,com,1216,2024-08-15 07:29:43.763000,2024-08-15 07:29:43.764000,SD,Democratic Party,Stronnictwo Demokratyczne,Stronnictwo Demokratyczne,,http://en.wikipedia.org/wiki/Democratic_Party_%28Poland%29,,,,,,{},74,14
POL,soc,1140,2024-08-15 07:29:43.617000,2024-08-15 07:29:43.619000,SDPL,Social Democracy of Poland,Socjaldemokracja Polska,Socjaldemokracja Polska,,http://en.wikipedia.org/wiki/Social_Democracy_of_Poland,2004-03-26,,,,,{},74,11
POL,soc,629,2024-08-15 07:29:42.779000,2024-08-15 07:29:42.781000,SLD,Democratic Left Alliance,Sojusz Lewicy Demokratycznej,Sojusz Lewicy Demokratycznej,,http://en.wikipedia.org/wiki/Democratic_Left_Alliance,1999-04-15,,,,,{},74,11
POL,right,2372,2024-08-15 07:29:45.853000,2024-08-15 07:29:45.855000,SP,United Poland,Solidarna Polska,Solidarna Polska,,http://en.wikipedia.org/wiki/United_Poland,2012-03-24,,,,,{},74,40
POL,agr,207,2024-08-15 07:29:41.940000,2024-08-15 07:29:41.942000,SRP,Self-Defense of the Republic Poland,Samoobrona Rzeczypospolitej Polskiej,Samoobrona Rzeczypospolitej Polskiej,,http://en.wikipedia.org/wiki/Self-Defence_of_the_Republic_of_Poland,1992-01-10,,,New party formed on 10 January 1992. ,,{},74,2
POL,soc,18,2024-08-15 07:29:41.598000,2024-08-15 07:29:41.600000,SoPr,Labour Solidarity,Solidarność Pracy,Solidarnosc Pracy,,http://pl.wikipedia.org/wiki/Solidarno%C5%9B%C4%87_Pracy,1990-07-01,,,New party formed in 1990. ,,{},74,11
POL,soc,838,2024-08-15 07:29:43.110000,2024-08-15 07:29:43.113000,UP,Labour Union,Unia Pracy,Unia Pracy,,http://en.wikipedia.org/wiki/Labor_United,,,,,,{},74,11
POL,con,1549,2024-08-15 07:29:44.310000,2024-08-15 07:29:44.311000,UPR|KNP,Real Politics Union | Congress of the New Right,Unia Polityki Realnej | Kongres Nowej Prawicy,Unia Polityki Realnej | Kongres Nowej Prawicy,,http://en.wikipedia.org/wiki/Congress_of_the_New_Right,1990-12-06,,,New party formed on 6 December 1990. ,,{},74,26
POL,soc,2740,2024-08-15 07:29:46.725000,2024-08-15 07:29:46.727000,WIO,Spring,Wiosna,Wiosna,,https://en.wikipedia.org/wiki/Spring_(political_party),2019-02-03,,,Party formed on 3 February 2019.,,{},74,11
POL,right,181,2024-08-15 07:29:41.896000,2024-08-15 07:29:41.897000,X,Party X,Partia X,Partia X,,http://pl.wikipedia.org/wiki/Partia_X,1991-12-10,,,New party formed on 10 December 1991. ,,{},74,40
